id,nested_qpl,dict_qpl,yaml_qpl
1e24f527faaaa8d4bbae1ada8b98e945ff2183598b52186f41e56c2ea6b45afa,"Join Predicate [ T.Population < B.Min_Population ] Output [ T.Name ]
  In: Filter Predicate [ Continent = 'Africa' ] Output [ Name , Population ]
    In: Scan Table [ country ] Output [ Name , Population , Continent ]
  In: Aggregate Output [ MIN(Population) AS Min_Population ]
    In: Filter Predicate [ Continent = 'Asia' ] Output [ Population ]
      In: Scan Table [ country ] Output [ Population , Continent ]","{""id"": ""#6"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #5.Population < #3.Min_Population ]"", ""output"": ""#5.Name"", ""children"": [{""id"": ""#3"", ""operation"": ""Aggregate"", ""output"": ""MIN(Population) AS Min_Population"", ""children"": [{""id"": ""#2"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Continent = 'Asia' ]"", ""output"": ""Population"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Population , Continent""}]}]}, {""id"": ""#5"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Continent = 'Africa' ]"", ""output"": ""Name , Population"", ""children"": [{""id"": ""#4"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , Population , Continent""}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Population , Continent
      table: country
    id: '#2'
    operation: Filter
    output: Population
    predicate: Predicate [ Continent = 'Asia' ]
  id: '#3'
  operation: Aggregate
  output: MIN(Population) AS Min_Population
- children:
  - id: '#4'
    operation: Scan Table
    output: Name , Population , Continent
    table: country
  id: '#5'
  operation: Filter
  output: Name , Population
  predicate: Predicate [ Continent = 'Africa' ]
id: '#6'
operation: Join
output: '#5.Name'
predicate: 'Predicate [ #5.Population < #3.Min_Population ]'
"
b23e0c05a205accabd7aae54026cd0c93fc6315ab33314ad9de359fdc652715e,"Join Predicate [ T.Population > B.Max_Population ] Output [ T.Name ]
  In: Filter Predicate [ Continent = 'Asia' ] Output [ Name , Population ]
    In: Scan Table [ country ] Output [ Name , Population , Continent ]
  In: Aggregate Output [ MAX(Population) AS Max_Population ]
    In: Filter Predicate [ Continent = 'Africa' ] Output [ Population ]
      In: Scan Table [ country ] Output [ Population , Continent ]","{""id"": ""#6"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #5.Population > #3.Max_Population ]"", ""output"": ""#5.Name"", ""children"": [{""id"": ""#3"", ""operation"": ""Aggregate"", ""output"": ""MAX(Population) AS Max_Population"", ""children"": [{""id"": ""#2"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Continent = 'Africa' ]"", ""output"": ""Population"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Population , Continent""}]}]}, {""id"": ""#5"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Continent = 'Asia' ]"", ""output"": ""Name , Population"", ""children"": [{""id"": ""#4"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , Population , Continent""}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Population , Continent
      table: country
    id: '#2'
    operation: Filter
    output: Population
    predicate: Predicate [ Continent = 'Africa' ]
  id: '#3'
  operation: Aggregate
  output: MAX(Population) AS Max_Population
- children:
  - id: '#4'
    operation: Scan Table
    output: Name , Population , Continent
    table: country
  id: '#5'
  operation: Filter
  output: Name , Population
  predicate: Predicate [ Continent = 'Asia' ]
id: '#6'
operation: Join
output: '#5.Name'
predicate: 'Predicate [ #5.Population > #3.Max_Population ]'
"
4a26693e8b64b388a869f74c12041375fe55f7851e8138794063998f3b04f9f3,"Join Predicate [ T.Population > B.Min_Population ] Output [ T.Name ]
  In: Filter Predicate [ Continent = 'Asia' ] Output [ Name , Population ]
    In: Scan Table [ country ] Output [ Name , Population , Continent ]
  In: Aggregate Output [ MIN(Population) AS Min_Population ]
    In: Filter Predicate [ Continent = 'Africa' ] Output [ Population ]
      In: Scan Table [ country ] Output [ Population , Continent ]","{""id"": ""#6"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #5.Population > #3.Min_Population ]"", ""output"": ""#5.Name"", ""children"": [{""id"": ""#3"", ""operation"": ""Aggregate"", ""output"": ""MIN(Population) AS Min_Population"", ""children"": [{""id"": ""#2"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Continent = 'Africa' ]"", ""output"": ""Population"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Population , Continent""}]}]}, {""id"": ""#5"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Continent = 'Asia' ]"", ""output"": ""Name , Population"", ""children"": [{""id"": ""#4"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , Population , Continent""}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Population , Continent
      table: country
    id: '#2'
    operation: Filter
    output: Population
    predicate: Predicate [ Continent = 'Africa' ]
  id: '#3'
  operation: Aggregate
  output: MIN(Population) AS Min_Population
- children:
  - id: '#4'
    operation: Scan Table
    output: Name , Population , Continent
    table: country
  id: '#5'
  operation: Filter
  output: Name , Population
  predicate: Predicate [ Continent = 'Asia' ]
id: '#6'
operation: Join
output: '#5.Name'
predicate: 'Predicate [ #5.Population > #3.Min_Population ]'
"
3344efc6cf9baa0bfa29c17aab9d688f6b48c8f4b7d92cf472dd385b9d171429,"Except Predicate [ B.CountryCode = T.CountryCode ] Output [ B.CountryCode ]
  In: Scan Table [ countrylanguage ] Predicate [ Language = 'English' ] Output [ Language , CountryCode ]
  In: Aggregate GroupBy [ CountryCode ] Output [ CountryCode ]
    In: Scan Table [ countrylanguage ] Output [ CountryCode ]","{""id"": ""#4"", ""operation"": ""Except"", ""predicate"": ""Predicate [ #2.CountryCode = #3.CountryCode ]"", ""output"": ""#2.CountryCode"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ CountryCode ]"", ""output"": ""CountryCode"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""output"": ""CountryCode""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""predicate"": ""Predicate [ Language = 'English' ]"", ""output"": ""Language , CountryCode""}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: CountryCode
    table: countrylanguage
  id: '#2'
  operation: Aggregate
  output: CountryCode
  predicate: GroupBy [ CountryCode ]
- id: '#3'
  operation: Scan Table
  output: Language , CountryCode
  predicate: Predicate [ Language = 'English' ]
  table: countrylanguage
id: '#4'
operation: Except
output: '#2.CountryCode'
predicate: 'Predicate [ #2.CountryCode = #3.CountryCode ]'
"
d75c9b7a13adce151a16d7cca833ab0cb99145f5a35857c3008c4f22ddb3bf44,"Except Predicate [ B.CountryCode = T.CountryCode ] Output [ B.CountryCode ]
  In: Scan Table [ countrylanguage ] Predicate [ Language = 'English' ] Output [ Language , CountryCode ]
  In: Aggregate GroupBy [ CountryCode ] Output [ CountryCode ]
    In: Scan Table [ countrylanguage ] Output [ CountryCode ]","{""id"": ""#4"", ""operation"": ""Except"", ""predicate"": ""Predicate [ #2.CountryCode = #3.CountryCode ]"", ""output"": ""#2.CountryCode"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ CountryCode ]"", ""output"": ""CountryCode"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""output"": ""CountryCode""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""predicate"": ""Predicate [ Language = 'English' ]"", ""output"": ""Language , CountryCode""}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: CountryCode
    table: countrylanguage
  id: '#2'
  operation: Aggregate
  output: CountryCode
  predicate: GroupBy [ CountryCode ]
- id: '#3'
  operation: Scan Table
  output: Language , CountryCode
  predicate: Predicate [ Language = 'English' ]
  table: countrylanguage
id: '#4'
operation: Except
output: '#2.CountryCode'
predicate: 'Predicate [ #2.CountryCode = #3.CountryCode ]'
"
deabaedeb3981927bf1f396a795b435a3035bd61ca255b76038121b2dbae91d2,"Aggregate GroupBy [ CountryCode ] Output [ CountryCode ]
  In: Scan Table [ countrylanguage ] Predicate [ Language <> 'English' ] Output [ Language , CountryCode ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ CountryCode ]"", ""output"": ""CountryCode"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""predicate"": ""Predicate [ Language <> 'English' ]"", ""output"": ""Language , CountryCode""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Language , CountryCode
  predicate: Predicate [ Language <> 'English' ]
  table: countrylanguage
id: '#2'
operation: Aggregate
output: CountryCode
predicate: GroupBy [ CountryCode ]
"
d1f8533f2672bfc50cab0c09ffe4250953ede5126b08584e81b5315b1947af94,"Aggregate GroupBy [ CountryCode ] Output [ CountryCode ]
  In: Scan Table [ countrylanguage ] Predicate [ Language <> 'English' ] Output [ Language , CountryCode ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ CountryCode ]"", ""output"": ""CountryCode"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""predicate"": ""Predicate [ Language <> 'English' ]"", ""output"": ""Language , CountryCode""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Language , CountryCode
  predicate: Predicate [ Language <> 'English' ]
  table: countrylanguage
id: '#2'
operation: Aggregate
output: CountryCode
predicate: GroupBy [ CountryCode ]
"
411e3a9f339783dbf100ebab4a646a530bbbf7c0315e64cb7fc5982f87dd007e,"Except Predicate [ T.CountryCode = B.Code ] Output [ B.Code ]
  In: Scan Table [ countrylanguage ] Predicate [ Language = 'English' ] Output [ Language , CountryCode ]
  In: Scan Table [ country ] Predicate [ GovernmentForm <> 'Republic' ] Output [ GovernmentForm , Code ]","{""id"": ""#3"", ""operation"": ""Except"", ""predicate"": ""Predicate [ #2.CountryCode = #1.Code ]"", ""output"": ""#1.Code"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""predicate"": ""Predicate [ GovernmentForm <> 'Republic' ]"", ""output"": ""GovernmentForm , Code""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""predicate"": ""Predicate [ Language = 'English' ]"", ""output"": ""Language , CountryCode""}]}","children:
- id: '#1'
  operation: Scan Table
  output: GovernmentForm , Code
  predicate: Predicate [ GovernmentForm <> 'Republic' ]
  table: country
- id: '#2'
  operation: Scan Table
  output: Language , CountryCode
  predicate: Predicate [ Language = 'English' ]
  table: countrylanguage
id: '#3'
operation: Except
output: '#1.Code'
predicate: 'Predicate [ #2.CountryCode = #1.Code ]'
"
37f9a40298fb04b95b25179baa94b661d7fd499541ebb2c201308c9abf2387cf,"Except Predicate [ T.CountryCode = B.Code ] Output [ B.Code ]
  In: Scan Table [ countrylanguage ] Predicate [ Language = 'English' ] Output [ Language , CountryCode ]
  In: Scan Table [ country ] Predicate [ GovernmentForm <> 'Republic' ] Output [ GovernmentForm , Code ]","{""id"": ""#3"", ""operation"": ""Except"", ""predicate"": ""Predicate [ #2.CountryCode = #1.Code ]"", ""output"": ""#1.Code"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""predicate"": ""Predicate [ GovernmentForm <> 'Republic' ]"", ""output"": ""GovernmentForm , Code""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""predicate"": ""Predicate [ Language = 'English' ]"", ""output"": ""Language , CountryCode""}]}","children:
- id: '#1'
  operation: Scan Table
  output: GovernmentForm , Code
  predicate: Predicate [ GovernmentForm <> 'Republic' ]
  table: country
- id: '#2'
  operation: Scan Table
  output: Language , CountryCode
  predicate: Predicate [ Language = 'English' ]
  table: countrylanguage
id: '#3'
operation: Except
output: '#1.Code'
predicate: 'Predicate [ #2.CountryCode = #1.Code ]'
"
c0a940b8887f4c7ef794eee72ddfb7b8c13f2f0d081cf6d873573933faf69e99,"Join Predicate [ B.Code = T.CountryCode ] Distinct [ true ] Output [ T.Name ]
  In: Scan Table [ city ] Output [ Name , CountryCode ]
  In: Except Predicate [ B.Name = T.Name ] Output [ B.Code ]
    In: Join Predicate [ B.CountryCode = T.Code ] Output [ T.Name ]
      In: Scan Table [ country ] Output [ Name , Code ]
      In: Filter Predicate [ IsOfficial = 'T' ] Output [ CountryCode ]
        In: Scan Table [ countrylanguage ] Predicate [ Language = 'English' ] Output [ Language , IsOfficial , CountryCode ]
    In: Filter Predicate [ Continent = 'Europe' ] Output [ Name , Code ]
      In: Scan Table [ country ] Output [ Name , Code , Continent ]","{""id"": ""#9"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #7.Code = #8.CountryCode ] Distinct [ true ]"", ""output"": ""#8.Name"", ""children"": [{""id"": ""#7"", ""operation"": ""Except"", ""predicate"": ""Predicate [ #2.Name = #6.Name ]"", ""output"": ""#2.Code"", ""children"": [{""id"": ""#2"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Continent = 'Europe' ]"", ""output"": ""Name , Code"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , Code , Continent""}]}, {""id"": ""#6"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #4.CountryCode = #5.Code ]"", ""output"": ""#5.Name"", ""children"": [{""id"": ""#4"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ IsOfficial = 'T' ]"", ""output"": ""CountryCode"", ""children"": [{""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""predicate"": ""Predicate [ Language = 'English' ]"", ""output"": ""Language , IsOfficial , CountryCode""}]}, {""id"": ""#5"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , Code""}]}]}, {""id"": ""#8"", ""operation"": ""Scan Table"", ""table"": ""city"", ""output"": ""Name , CountryCode""}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Name , Code , Continent
      table: country
    id: '#2'
    operation: Filter
    output: Name , Code
    predicate: Predicate [ Continent = 'Europe' ]
  - children:
    - children:
      - id: '#3'
        operation: Scan Table
        output: Language , IsOfficial , CountryCode
        predicate: Predicate [ Language = 'English' ]
        table: countrylanguage
      id: '#4'
      operation: Filter
      output: CountryCode
      predicate: Predicate [ IsOfficial = 'T' ]
    - id: '#5'
      operation: Scan Table
      output: Name , Code
      table: country
    id: '#6'
    operation: Join
    output: '#5.Name'
    predicate: 'Predicate [ #4.CountryCode = #5.Code ]'
  id: '#7'
  operation: Except
  output: '#2.Code'
  predicate: 'Predicate [ #2.Name = #6.Name ]'
- id: '#8'
  operation: Scan Table
  output: Name , CountryCode
  table: city
id: '#9'
operation: Join
output: '#8.Name'
predicate: 'Predicate [ #7.Code = #8.CountryCode ] Distinct [ true ]'
"
0d84fb9681915bfd4ab3a629c27b5ce0af8fc3c65ff7132f2d4cee75b10a0153,"Join Predicate [ B.Code = T.CountryCode ] Distinct [ true ] Output [ T.Name ]
  In: Scan Table [ city ] Output [ Name , CountryCode ]
  In: Except Predicate [ B.Name = T.Name ] Output [ B.Code ]
    In: Join Predicate [ B.CountryCode = T.Code ] Output [ T.Name ]
      In: Scan Table [ country ] Output [ Name , Code ]
      In: Filter Predicate [ IsOfficial = 'T' ] Output [ CountryCode ]
        In: Scan Table [ countrylanguage ] Predicate [ Language = 'English' ] Output [ Language , IsOfficial , CountryCode ]
    In: Filter Predicate [ Continent = 'Europe' ] Output [ Name , Code ]
      In: Scan Table [ country ] Output [ Name , Code , Continent ]","{""id"": ""#9"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #7.Code = #8.CountryCode ] Distinct [ true ]"", ""output"": ""#8.Name"", ""children"": [{""id"": ""#7"", ""operation"": ""Except"", ""predicate"": ""Predicate [ #2.Name = #6.Name ]"", ""output"": ""#2.Code"", ""children"": [{""id"": ""#2"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Continent = 'Europe' ]"", ""output"": ""Name , Code"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , Code , Continent""}]}, {""id"": ""#6"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #4.CountryCode = #5.Code ]"", ""output"": ""#5.Name"", ""children"": [{""id"": ""#4"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ IsOfficial = 'T' ]"", ""output"": ""CountryCode"", ""children"": [{""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""predicate"": ""Predicate [ Language = 'English' ]"", ""output"": ""Language , IsOfficial , CountryCode""}]}, {""id"": ""#5"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , Code""}]}]}, {""id"": ""#8"", ""operation"": ""Scan Table"", ""table"": ""city"", ""output"": ""Name , CountryCode""}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Name , Code , Continent
      table: country
    id: '#2'
    operation: Filter
    output: Name , Code
    predicate: Predicate [ Continent = 'Europe' ]
  - children:
    - children:
      - id: '#3'
        operation: Scan Table
        output: Language , IsOfficial , CountryCode
        predicate: Predicate [ Language = 'English' ]
        table: countrylanguage
      id: '#4'
      operation: Filter
      output: CountryCode
      predicate: Predicate [ IsOfficial = 'T' ]
    - id: '#5'
      operation: Scan Table
      output: Name , Code
      table: country
    id: '#6'
    operation: Join
    output: '#5.Name'
    predicate: 'Predicate [ #4.CountryCode = #5.Code ]'
  id: '#7'
  operation: Except
  output: '#2.Code'
  predicate: 'Predicate [ #2.Name = #6.Name ]'
- id: '#8'
  operation: Scan Table
  output: Name , CountryCode
  table: city
id: '#9'
operation: Join
output: '#8.Name'
predicate: 'Predicate [ #7.Code = #8.CountryCode ] Distinct [ true ]'
"
d4255528f288011bf282f9c70db59fb67c2df7481c80b30ccdb2bb1bb10a28d6,"Join Predicate [ B.CountryCode = T.CountryCode ] Distinct [ true ] Output [ T.Name ]
  In: Scan Table [ city ] Output [ Name , CountryCode ]
  In: Join Predicate [ B.CountryCode = T.Code ] Output [ B.CountryCode ]
    In: Filter Predicate [ Continent = 'asia' ] Output [ Code ]
      In: Scan Table [ country ] Output [ Code , Continent ]
    In: Filter Predicate [ IsOfficial = 't' ] Output [ CountryCode ]
      In: Scan Table [ countrylanguage ] Predicate [ Language = 'chinese' ] Output [ Language , IsOfficial , CountryCode ]","{""id"": ""#7"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #5.CountryCode = #6.CountryCode ] Distinct [ true ]"", ""output"": ""#6.Name"", ""children"": [{""id"": ""#5"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.CountryCode = #4.Code ]"", ""output"": ""#2.CountryCode"", ""children"": [{""id"": ""#2"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ IsOfficial = 't' ]"", ""output"": ""CountryCode"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""predicate"": ""Predicate [ Language = 'chinese' ]"", ""output"": ""Language , IsOfficial , CountryCode""}]}, {""id"": ""#4"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Continent = 'asia' ]"", ""output"": ""Code"", ""children"": [{""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Code , Continent""}]}]}, {""id"": ""#6"", ""operation"": ""Scan Table"", ""table"": ""city"", ""output"": ""Name , CountryCode""}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Language , IsOfficial , CountryCode
      predicate: Predicate [ Language = 'chinese' ]
      table: countrylanguage
    id: '#2'
    operation: Filter
    output: CountryCode
    predicate: Predicate [ IsOfficial = 't' ]
  - children:
    - id: '#3'
      operation: Scan Table
      output: Code , Continent
      table: country
    id: '#4'
    operation: Filter
    output: Code
    predicate: Predicate [ Continent = 'asia' ]
  id: '#5'
  operation: Join
  output: '#2.CountryCode'
  predicate: 'Predicate [ #2.CountryCode = #4.Code ]'
- id: '#6'
  operation: Scan Table
  output: Name , CountryCode
  table: city
id: '#7'
operation: Join
output: '#6.Name'
predicate: 'Predicate [ #5.CountryCode = #6.CountryCode ] Distinct [ true ]'
"
0236e60074389525ae99b74bd2a1c01b56e74854227b6ac59849d44d9a5c6c00,"Join Predicate [ B.CountryCode = T.CountryCode ] Distinct [ true ] Output [ T.Name ]
  In: Scan Table [ city ] Output [ Name , CountryCode ]
  In: Join Predicate [ B.CountryCode = T.Code ] Output [ B.CountryCode ]
    In: Filter Predicate [ Continent = 'Asia' ] Output [ Code ]
      In: Scan Table [ country ] Output [ Code , Continent ]
    In: Filter Predicate [ IsOfficial = 'T' ] Output [ CountryCode ]
      In: Scan Table [ countrylanguage ] Predicate [ Language = 'Chinese' ] Output [ Language , IsOfficial , CountryCode ]","{""id"": ""#7"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #5.CountryCode = #6.CountryCode ] Distinct [ true ]"", ""output"": ""#6.Name"", ""children"": [{""id"": ""#5"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.CountryCode = #4.Code ]"", ""output"": ""#2.CountryCode"", ""children"": [{""id"": ""#2"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ IsOfficial = 'T' ]"", ""output"": ""CountryCode"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""predicate"": ""Predicate [ Language = 'Chinese' ]"", ""output"": ""Language , IsOfficial , CountryCode""}]}, {""id"": ""#4"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Continent = 'Asia' ]"", ""output"": ""Code"", ""children"": [{""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Code , Continent""}]}]}, {""id"": ""#6"", ""operation"": ""Scan Table"", ""table"": ""city"", ""output"": ""Name , CountryCode""}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Language , IsOfficial , CountryCode
      predicate: Predicate [ Language = 'Chinese' ]
      table: countrylanguage
    id: '#2'
    operation: Filter
    output: CountryCode
    predicate: Predicate [ IsOfficial = 'T' ]
  - children:
    - id: '#3'
      operation: Scan Table
      output: Code , Continent
      table: country
    id: '#4'
    operation: Filter
    output: Code
    predicate: Predicate [ Continent = 'Asia' ]
  id: '#5'
  operation: Join
  output: '#2.CountryCode'
  predicate: 'Predicate [ #2.CountryCode = #4.Code ]'
- id: '#6'
  operation: Scan Table
  output: Name , CountryCode
  table: city
id: '#7'
operation: Join
output: '#6.Name'
predicate: 'Predicate [ #5.CountryCode = #6.CountryCode ] Distinct [ true ]'
"
4a689d6560058bdd8adf9567862f41d9fd0787c77beb5f837b9b44c155a76705,"TopSort Rows [ 1 ] OrderBy [ Population ASC ] Output [ Name , SurfaceArea , IndepYear , Population ]
  In: Scan Table [ country ] Output [ Name , SurfaceArea , IndepYear , Population ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Population ASC ]"", ""output"": ""Name , SurfaceArea , IndepYear , Population"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , SurfaceArea , IndepYear , Population""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Name , SurfaceArea , IndepYear , Population
  table: country
id: '#2'
operation: TopSort
output: Name , SurfaceArea , IndepYear , Population
predicate: Rows [ 1 ] OrderBy [ Population ASC ]
"
e4c52b785e1632bd04805745f66503d7b650c8b3033ce632e1c491a6b718b3cf,"TopSort Rows [ 1 ] OrderBy [ Population ASC ] Output [ Name , SurfaceArea , IndepYear , Population ]
  In: Scan Table [ country ] Output [ Name , SurfaceArea , IndepYear , Population ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Population ASC ]"", ""output"": ""Name , SurfaceArea , IndepYear , Population"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , SurfaceArea , IndepYear , Population""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Name , SurfaceArea , IndepYear , Population
  table: country
id: '#2'
operation: TopSort
output: Name , SurfaceArea , IndepYear , Population
predicate: Rows [ 1 ] OrderBy [ Population ASC ]
"
8501b8421d3703c0f326d035b6a98713416838884d95dce6d6d6f9e9785e9513,"TopSort Rows [ 1 ] OrderBy [ SurfaceArea DESC ] Output [ Name , SurfaceArea , Population , HeadOfState ]
  In: Scan Table [ country ] Output [ Name , SurfaceArea , Population , HeadOfState ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ SurfaceArea DESC ]"", ""output"": ""Name , SurfaceArea , Population , HeadOfState"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , SurfaceArea , Population , HeadOfState""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Name , SurfaceArea , Population , HeadOfState
  table: country
id: '#2'
operation: TopSort
output: Name , SurfaceArea , Population , HeadOfState
predicate: Rows [ 1 ] OrderBy [ SurfaceArea DESC ]
"
d7fc07e68990b36dc06d1e0618a67411b9ca8d0cdbb2507c1994df52cec72a11,"TopSort Rows [ 1 ] OrderBy [ SurfaceArea DESC ] Output [ Name , SurfaceArea , Population , HeadOfState ]
  In: Scan Table [ country ] Output [ Name , SurfaceArea , Population , HeadOfState ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ SurfaceArea DESC ]"", ""output"": ""Name , SurfaceArea , Population , HeadOfState"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , SurfaceArea , Population , HeadOfState""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Name , SurfaceArea , Population , HeadOfState
  table: country
id: '#2'
operation: TopSort
output: Name , SurfaceArea , Population , HeadOfState
predicate: Rows [ 1 ] OrderBy [ SurfaceArea DESC ]
"
e8085d6ad1c2965658080e2c0ebc3816ca37ec522dd5cad2606e9607878526d6,"Filter Predicate [ Count_Star > 2 ] Output [ Name , Count_Star ]
  In: Aggregate GroupBy [ Name ] Output [ Name , countstar AS Count_Star ]
    In: Join Predicate [ B.Code = T.CountryCode ] Output [ B.Name ]
      In: Scan Table [ countrylanguage ] Output [ CountryCode ]
      In: Scan Table [ country ] Output [ Name , Code ]","{""id"": ""#5"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Count_Star > 2 ]"", ""output"": ""Name , Count_Star"", ""children"": [{""id"": ""#4"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ Name ]"", ""output"": ""Name , countstar AS Count_Star"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.Code = #2.CountryCode ]"", ""output"": ""#1.Name"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""country"", ""output"": ""Name , Code""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""countrylanguage"", ""output"": ""CountryCode""}]}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Name , Code
      table: country
    - id: '#2'
      operation: Scan Table
      output: CountryCode
      table: countrylanguage
    id: '#3'
    operation: Join
    output: '#1.Name'
    predicate: 'Predicate [ #1.Code = #2.CountryCode ]'
  id: '#4'
  operation: Aggregate
  output: Name , countstar AS Count_Star
  predicate: GroupBy [ Name ]
id: '#5'
operation: Filter
output: Name , Count_Star
predicate: Predicate [ Count_Star > 2 ]
"
